iid;id;gender;idg;condtn;wave;round;position;positin1;order;partner;pid;match;int_corr;samerace;age_o;race_o;pf_o_att;pf_o_sin;pf_o_int;pf_o_fun;pf_o_amb;pf_o_sha;dec_o;attr_o;sinc_o;intel_o;fun_o;amb_o;shar_o;like_o;prob_o;met_o;age;field;field_cd;undergra;mn_sat;tuition;race;imprace;imprelig;from;zipcode;income;goal;date;go_out;career;career_c;sports;tvsports;exercise;dining;museums;art;hiking;gaming;clubbing;reading;tv;theater;movies;concerts;music;shopping;yoga;exphappy;expnum;attr1_1;sinc1_1;intel1_1;fun1_1;amb1_1;shar1_1;attr4_1;sinc4_1;intel4_1;fun4_1;amb4_1;shar4_1;attr2_1;sinc2_1;intel2_1;fun2_1;amb2_1;shar2_1;attr3_1;sinc3_1;fun3_1;intel3_1;amb3_1;attr5_1;sinc5_1;intel5_1;fun5_1;amb5_1;dec;attr;sinc;intel;fun;amb;shar;like;prob;met;match_es;attr1_s;sinc1_s;intel1_s;fun1_s;amb1_s;shar1_s;attr3_s;sinc3_s;intel3_s;fun3_s;amb3_s;satis_2;length;numdat_2;attr7_2;sinc7_2;intel7_2;fun7_2;amb7_2;shar7_2;attr1_2;sinc1_2;intel1_2;fun1_2;amb1_2;shar1_2;attr4_2;sinc4_2;intel4_2;fun4_2;amb4_2;shar4_2;attr2_2;sinc2_2;intel2_2;fun2_2;amb2_2;shar2_2;attr3_2;sinc3_2;intel3_2;fun3_2;amb3_2;attr5_2;sinc5_2;intel5_2;fun5_2;amb5_2;you_call;them_cal;date_3;numdat_3;num_in_3;attr1_3;sinc1_3;intel1_3;fun1_3;amb1_3;shar1_3;attr7_3;sinc7_3;intel7_3;fun7_3;amb7_3;shar7_3;attr4_3;sinc4_3;intel4_3;fun4_3;amb4_3;shar4_3;attr2_3;sinc2_3;intel2_3;fun2_3;amb2_3;shar2_3;attr3_3;sinc3_3;intel3_3;fun3_3;amb3_3;attr5_3;sinc5_3;intel5_3;fun5_3;amb5_3
545;15;1;30;2;21;22;7;19;11;4;512;0;0.02;1;;2;20.00;20.00;20.00;20.00;5.00;15.00;0;7.00;8.00;8.00;8.00;7.00;6.00;7.00;7.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;6.00;5.00;6.00;8.00;5.00;1.00;5.00;7.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;22;19;4;5;513;0;-0.33;1;23;2;20.00;20.00;20.00;20.00;5.00;15.00;0;7.00;6.00;7.00;5.00;5.00;5.00;6.00;5.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;8.00;4.00;5.00;8.00;7.00;2.00;5.00;8.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;16;19;20;6;514;0;-0.10;1;23;2;20.00;20.00;20.00;15.00;5.00;20.00;0;;;;;;;;;;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;;;;;;;;;;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;10;19;14;7;515;0;0.27;1;23;2;20.00;20.00;20.00;15.00;10.00;15.00;0;;;;;;;;;;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;;;;;;;;;;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;18;19;22;8;516;0;-0.18;0;27;4;58.00;5.00;8.00;10.00;7.00;12.00;0;;;;;;;;;;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;;;;;;;;;;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;1;19;5;9;517;0;-0.13;0;30;3;15.00;20.00;20.00;20.00;5.00;10.00;0;5.00;5.00;5.00;4.00;3.00;3.00;4.00;6.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;8.00;8.00;7.00;6.00;7.00;2.00;7.00;7.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;6;19;10;10;518;0;-0.12;1;23;2;20.00;25.00;25.00;30.00;5.00;5.00;0;7.00;7.00;4.00;6.00;5.00;1.00;5.00;5.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;1;8.00;6.00;6.00;9.00;8.00;4.00;8.00;7.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;20;19;2;11;519;0;0.40;1;26;2;40.00;5.00;30.00;15.00;5.00;5.00;0;6.00;7.00;7.00;6.00;7.00;5.00;6.00;8.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;8.00;10.00;9.00;6.00;9.00;5.00;8.00;1.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;9;19;13;12;520;0;-0.34;0;28;6;25.00;15.00;25.00;15.00;10.00;10.00;1;4.00;6.00;6.00;7.00;5.00;5.00;7.00;4.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;4.00;5.00;8.00;6.00;8.00;1.00;5.00;5.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;8;19;12;13;521;1;0.32;1;26;2;10.00;30.00;20.00;15.00;15.00;10.00;1;8.00;8.00;7.00;8.00;6.00;6.00;8.00;4.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;1;7.00;7.00;7.00;7.00;7.00;5.00;7.00;;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;4;19;8;14;522;1;-0.14;1;22;2;10.00;20.00;15.00;20.00;15.00;20.00;1;10.00;8.00;8.00;8.00;9.00;7.00;8.00;6.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;1;7.00;7.00;7.00;7.00;7.00;4.00;7.00;5.00;1;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;5;19;9;15;523;0;0.62;0;27;4;10.00;25.00;20.00;20.00;5.00;20.00;1;3.00;2.00;4.00;5.00;7.00;4.00;5.00;5.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;3.00;7.00;7.00;4.00;6.00;1.00;5.00;5.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;11;19;15;16;524;0;-0.12;0;25;4;15.00;20.00;25.00;20.00;10.00;10.00;1;;;;;;;;;;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;;;;;;;;;;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;17;19;21;17;525;0;-0.09;1;24;2;10.00;15.00;30.00;20.00;15.00;10.00;0;;;;;;;;;;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;;;;;;;;;;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;14;19;18;18;526;0;0.03;0;26;3;10.00;10.00;30.00;20.00;10.00;15.00;0;;;;;;;;;;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;;;;;;;;;;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;13;19;17;19;527;0;0.06;0;24;6;50.00;20.00;10.00;5.00;10.00;5.00;0;;;;;;;;;;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;;;;;;;;;;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;19;19;1;20;528;0;0.10;0;29;3;40.00;10.00;30.00;10.00;10.00;;0;1.00;5.00;5.00;4.00;5.00;3.00;3.00;1.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;1;7.00;9.00;8.00;10.00;6.00;5.00;9.00;8.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;3;19;7;21;529;0;0.31;0;22;4;10.00;25.00;25.00;10.00;10.00;20.00;0;6.00;6.00;5.00;5.00;;;5.00;4.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;4.00;8.00;8.00;2.00;7.00;2.00;5.00;5.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
545;15;1;30;2;21;22;2;19;6;22;530;0;-0.20;0;22;4;20.00;20.00;10.00;15.00;5.00;30.00;1;7.00;8.00;7.00;8.00;8.00;8.00;7.00;5.00;2;24;Biomedical Informatics;5.00;Columbia;1,430.00;26,908.00;2;7;1;New York City;10,027;16,767.00;1;7;2;Doctor;4.00;10;2;2;5;5;4;7;5;4;7;4;3;4;5;5;2;1;6;;20.00;20.00;20.00;20.00;10.00;10.00;50;10;10;20;5;5;20.00;20.00;10.00;20.00;25.00;5.00;8;8;8;9;6;8;5;7;9;2;0;5.00;8.00;8.00;7.00;8.00;2.00;6.00;5.00;0;;;;;;;;;;;;;4;3;3;35;5;20;20;5;15;20.00;15.00;20.00;15.00;15.00;15.00;20;20;15;15;15;15;10.00;20.00;10.00;20.00;30.00;10.00;9;7;9;8;7;9;5;7;9;6;1;1;1;1;;20.00;20.00;20.00;20.00;10.00;10.00;20;20;20;20;10;10;30;10;20;20;10;10;20;20;20;20;10;10;9;9;9;9;9;9;5;7;10;4
546;16;1;32;2;21;22;21;22;22;1;509;1;0.52;0;28;4;10.00;20.00;30.00;10.00;10.00;20.00;1;7.00;3.00;6.00;7.00;6.00;3.00;7.00;2.00;2;30;Business;8.00;University of Genova;;;2;3;4;Genova, Italy;16,146;;2;4;1;Consulting;7.00;10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;;35.00;10.00;20.00;25.00;5.00;5.00;50;0;20;30;0;0;30.00;10.00;10.00;30.00;10.00;10.00;9;8;10;8;7;8;7;7;10;6;1;6.00;6.00;6.00;6.00;6.00;7.00;6.00;6.00;0;9.00;;;;;;;;;;;;8;1;2;30;0;20;40;0;10;30.00;10.00;20.00;30.00;0.00;10.00;30;30;20;20;0;0;30.00;20.00;10.00;30.00;0.00;10.00;8;6;8;9;5;8;5;8;9;8;2;2;1;1;1;40.00;0.00;10.00;30.00;0.00;20.00;40;0;0;40;0;20;30;10;20;30;10;20;30;20;30;20;0;0;8;6;9;10;7;9;8;8;9;8
546;16;1;32;2;21;22;12;22;13;2;510;1;-0.04;0;26;3;25.00;25.00;25.00;12.00;3.00;10.00;1;10.00;9.00;8.00;8.00;7.00;6.00;8.00;9.00;2;30;Business;8.00;University of Genova;;;2;3;4;Genova, Italy;16,146;;2;4;1;Consulting;7.00;10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;;35.00;10.00;20.00;25.00;5.00;5.00;50;0;20;30;0;0;30.00;10.00;10.00;30.00;10.00;10.00;9;8;10;8;7;8;7;7;10;6;1;8.00;8.00;8.00;8.00;6.00;8.00;7.00;7.00;0;9.00;;;;;;;;;;;;8;1;2;30;0;20;40;0;10;30.00;10.00;20.00;30.00;0.00;10.00;30;30;20;20;0;0;30.00;20.00;10.00;30.00;0.00;10.00;8;6;8;9;5;8;5;8;9;8;2;2;1;1;1;40.00;0.00;10.00;30.00;0.00;20.00;40;0;0;40;0;20;30;10;20;30;10;20;30;20;30;20;0;0;8;6;9;10;7;9;8;8;9;8
546;16;1;32;2;21;22;15;22;16;3;511;0;-0.05;0;23;4;20.00;10.00;10.00;30.00;15.00;15.00;1;6.00;6.00;6.00;7.00;3.00;5.00;6.00;5.00;2;30;Business;8.00;University of Genova;;;2;3;4;Genova, Italy;16,146;;2;4;1;Consulting;7.00;10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;;35.00;10.00;20.00;25.00;5.00;5.00;50;0;20;30;0;0;30.00;10.00;10.00;30.00;10.00;10.00;9;8;10;8;7;8;7;7;10;6;0;6.00;6.00;7.00;5.00;6.00;6.00;5.00;6.00;0;9.00;;;;;;;;;;;;8;1;2;30;0;20;40;0;10;30.00;10.00;20.00;30.00;0.00;10.00;30;30;20;20;0;0;30.00;20.00;10.00;30.00;0.00;10.00;8;6;8;9;5;8;5;8;9;8;2;2;1;1;1;40.00;0.00;10.00;30.00;0.00;20.00;40;0;0;40;0;20;30;10;20;30;10;20;30;20;30;20;0;0;8;6;9;10;7;9;8;8;9;8
546;16;1;32;2;21;22;7;22;8;4;512;0;-0.20;1;;2;20.00;20.00;20.00;20.00;5.00;15.00;0;7.00;8.00;8.00;8.00;7.00;6.00;7.00;7.00;2;30;Business;8.00;University of Genova;;;2;3;4;Genova, Italy;16,146;;2;4;1;Consulting;7.00;10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;;35.00;10.00;20.00;25.00;5.00;5.00;50;0;20;30;0;0;30.00;10.00;10.00;30.00;10.00;10.00;9;8;10;8;7;8;7;7;10;6;1;7.00;6.00;5.00;7.00;7.00;4.00;6.00;7.00;0;9.00;;;;;;;;;;;;8;1;2;30;0;20;40;0;10;30.00;10.00;20.00;30.00;0.00;10.00;30;30;20;20;0;0;30.00;20.00;10.00;30.00;0.00;10.00;8;6;8;9;5;8;5;8;9;8;2;2;1;1;1;40.00;0.00;10.00;30.00;0.00;20.00;40;0;0;40;0;20;30;10;20;30;10;20;30;20;30;20;0;0;8;6;9;10;7;9;8;8;9;8
546;16;1;32;2;21;22;22;22;1;5;513;1;0.00;1;23;2;20.00;20.00;20.00;20.00;5.00;15.00;1;7.00;5.00;7.00;7.00;7.00;9.00;5.00;7.00;2;30;Business;8.00;University of Genova;;;2;3;4;Genova, Italy;16,146;;2;4;1;Consulting;7.00;10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;;35.00;10.00;20.00;25.00;5.00;5.00;50;0;20;30;0;0;30.00;10.00;10.00;30.00;10.00;10.00;9;8;10;8;7;8;7;7;10;6;1;8.00;7.00;7.00;9.00;6.00;6.00;8.00;8.00;0;9.00;;;;;;;;;;;;8;1;2;30;0;20;40;0;10;30.00;10.00;20.00;30.00;0.00;10.00;30;30;20;20;0;0;30.00;20.00;10.00;30.00;0.00;10.00;8;6;8;9;5;8;5;8;9;8;2;2;1;1;1;40.00;0.00;10.00;30.00;0.00;20.00;40;0;0;40;0;20;30;10;20;30;10;20;30;20;30;20;0;0;8;6;9;10;7;9;8;8;9;8
546;16;1;32;2;21;22;16;22;17;6;514;0;0.18;1;23;2;20.00;20.00;20.00;15.00;5.00;20.00;1;10.00;9.00;9.00;8.00;7.00;5.00;8.00;6.00;2;30;Business;8.00;University of Genova;;;2;3;4;Genova, Italy;16,146;;2;4;1;Consulting;7.00;10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;;35.00;10.00;20.00;25.00;5.00;5.00;50;0;20;30;0;0;30.00;10.00;10.00;30.00;10.00;10.00;9;8;10;8;7;8;7;7;10;6;0;5.00;8.00;5.00;8.00;6.00;7.00;6.00;8.00;0;9.00;;;;;;;;;;;;8;1;2;30;0;20;40;0;10;30.00;10.00;20.00;30.00;0.00;10.00;30;30;20;20;0;0;30.00;20.00;10.00;30.00;0.00;10.00;8;6;8;9;5;8;5;8;9;8;2;2;1;1;1;40.00;0.00;10.00;30.00;0.00;20.00;40;0;0;40;0;20;30;10;20;30;10;20;30;20;30;20;0;0;8;6;9;10;7;9;8;8;9;8
546;16;1;32;2;21;22;10;22;11;7;515;0;0.26;1;23;2;20.00;20.00;20.00;15.00;10.00;15.00;0;9.00;7.00;7.00;8.00;8.00;;7.00;4.00;2;30;Business;8.00;University of Genova;;;2;3;4;Genova, Italy;16,146;;2;4;1;Consulting;7.00;10;5;8;10;4;3;5;1;1;2;4;3;6;3;9;10;6;8;;35.00;10.00;20.00;25.00;5.00;5.00;50;0;20;30;0;0;30.00;10.00;10.00;30.00;10.00;10.00;9;8;10;8;7;8;7;7;10;6;0;5.00;5.00;5.00;6.00;8.00;6.00;5.00;6.00;0;9.00;;;;;;;;;;;;8;1;2;30;0;20;40;0;10;30.00;10.00;20.00;30.00;0.00;10.00;30;30;20;20;0;0;30.00;20.00;10.00;30.00;0.00;10.00;8;6;8;9;5;8;5;8;9;8;2;2;1;1;1;40.00;0.00;10.00;30.00;0.00;20.00;40;0;0;40;0;20;30;10;20;30;10;20;30;20;30;20;0;0;8;6;9;10;7;9;8;8;9;8
